CMI,CMI6178,เชียงใหม่,เมืองเชียงใหม่,ฟ้าฮ่าม,18.80476,99.01911,2,Active,,,,, Active 
CMI,CMI6188,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.80131,98.96744,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6191,เชียงใหม่,เมืองเชียงใหม่,หนองหอย,18.76593,99.02126,1,, Active ,,,,
CMI,CMI6193,เชียงใหม่,ฝาง,เวียง,19.91109,99.20436,2,Active, Active ,,,,
CMI,CMI6197,เชียงใหม่,อมก๋อย,ยางเปียง,17.67609,98.30881,3,Active, Active ,,,, Active 
CMI,CMI6263,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.79948,98.95011,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6266,เชียงใหม่,กัลยาณิวัฒนา,แจ่มหลวง,19.029,98.28787,2,Active,,,,, Active 
CMI,CMI6267,เชียงใหม่,สะเมิง,แม่สาบ,18.9441,98.66501,2,Active,,,,, Active 
CMI,CMI6268,เชียงใหม่,แม่แจ่ม,ปางหินฝน,18.42365,98.13708,2,Active,,,,, Active 
CMI,CMI6271,เชียงใหม่,สันป่าตอง,มะขามหลวง,18.60108,98.89002,4,, Active , Active , Active , Active ,
CMI,CMI6272,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.81231,98.95852,6,Active, Active , Active , Active , Active , Active 
CMI,CMI6273,เชียงใหม่,เมืองเชียงใหม่,ท่าศาลา,18.77785,99.02968,4,Active,, Active , Active ,, Active 
CMI,CMI6274,เชียงใหม่,แม่ริม,ดอนแก้ว,18.84328,98.9561,5,Active,, Active , Active , Active , Active 
CMI,CMI6275,เชียงใหม่,สันทราย,สันทรายน้อย,18.81822,99.03556,5,Active,, Active , Active , Active , Active 
CMI,CMI6277,เชียงใหม่,แม่ริม,ดอนแก้ว,18.8768,98.96759,5,Active,, Active , Active , Active , Active 
CMI,CMI6280,เชียงใหม่,เชียงดาว,เชียงดาว,19.39885,98.97087,4,Active,, Active , Active ,, Active 
CMI,CMI6281,เชียงใหม่,ดอยสะเก็ด,ป่าเมี่ยง,18.90956,99.21701,2,,, Active , Active ,,
CMI,CMI6283,เชียงใหม่,เชียงดาว,เมืองนะ,19.60836,98.98898,2,Active,,,,, Active 
CMI,CMI6284,เชียงใหม่,เชียงดาว,เมืองนะ,19.60579,98.97806,2,Active,,,,, Active 
CMI,CMI6285,เชียงใหม่,ฮอด,นาคอเรือ,18.01373,98.42927,2,Active,,,,, Active 
CMI,CMI6286,เชียงใหม่,กัลยาณิวัฒนา,แจ่มหลวง,18.95531,98.23049,2,Active,,,,, Active 
CMI,CMI6288,เชียงใหม่,แม่ออน,บ้านสหกรณ์,18.83094,99.24993,2,Active,,,,, Active 
CMI,CMI6289,เชียงใหม่,เชียงดาว,ปิงโค้ง,19.51619,99.1064,2, Active ,,,,, Active 
CMI,CMI6290,เชียงใหม่,เชียงดาว,ปิงโค้ง,19.50239,99.0728,2,Active,,,,, Active 
CMI,CMI6292,เชียงใหม่,แม่ออน,ห้วยแก้ว,18.86688,99.33696,2,Active,,,,, Active 
CMI,CMI6293,เชียงใหม่,แม่แจ่ม,แม่นาจร,18.65259,98.47876,2,Active,,,,, Active 
CMI,CMI6294,เชียงใหม่,ฮอด,หางดง,18.22906,98.43959,2,,, Active , Active ,,
CMI,CMI6295,เชียงใหม่,ฝาง,แม่คะ,19.83789,99.28223,2,Active,,,,, Active 
CMI,CMI6296,เชียงใหม่,แม่แตง,แม่หอพระ,19.12627,99.0533,2,Active,,,,, Active 
CMI,CMI6301,เชียงใหม่,สันทราย,สันป่าเปา,18.86541,99.09479,5,Active,, Active , Active , Active , Active 
CMI,CMI6303,เชียงใหม่,พร้าว,โหล่งขอด,19.08254,99.17721,2,,, Active , Active ,,
CMI,CMI6304,เชียงใหม่,สันทราย,หนองจ๊อม,18.86845,99.0137,3,,, Active , Active , Active ,
CMI,CMI6308,เชียงใหม่,เมืองเชียงใหม่,ศรีภูมิ,18.79294,98.97885,3,,, Active , Active , Active ,
CMI,CMI6309,เชียงใหม่,แม่ริม,สะลวง,19.01263,98.87947,2,Active,,,,, Active 
CMI,CMI6310,เชียงใหม่,อมก๋อย,ม่อนจอง,17.58822,98.52899,1,,, Active ,,,
CMI,CMI6311,เชียงใหม่,สันป่าตอง,ท่าวังพร้าว,18.53689,98.86004,2,Active,,,,, Active 
CMI,CMI6314,เชียงใหม่,อมก๋อย,ม่อนจอง,17.47328,98.45391,2,,, Active , Active ,,
CMI,CMI6315,เชียงใหม่,อมก๋อย,แม่ตื่น,17.44156,98.45039,1,,, Active ,,,
CMI,CMI6318,เชียงใหม่,อมก๋อย,ยางเปียง,17.60401,98.40887,2,Active,,,,,Active
CMI,CMI6319,เชียงใหม่,สะเมิง,แม่สาบ,19.01972,98.67355,2,Active,,,,,Active
CMI,CMI6320,เชียงใหม่,ฮอด,หางดง,18.22665,98.56695,4, Active ,, Active , Active ,, Active 
CMI,CMI6321,เชียงใหม่,อมก๋อย,ม่อนจอง,17.54502,98.48002,1,,, Active ,,,
CMI,CMI6322,เชียงใหม่,อมก๋อย,ม่อนจอง,17.52209,98.48264,1,,, Active ,,,
CMI,CMI6327,เชียงใหม่,แม่ออน,สะลวง,18.81614,99.22865,2,,, Active , Active ,,
CMI,CMI6328,เชียงใหม่,เมืองเชียงใหม่,ป่าตัน,18.81884,98.99206,3,,, Active , Active , Active ,
CMI,CMI6329,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.8079,98.98607,3,,, Active , Active , Active ,
CMI,CMI6330,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.80532,98.98756,3,,, Active , Active , Active ,
CMI,CMI6331,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.80424,98.9724,3,,, Active , Active , Active ,
CMI,CMI6332,เชียงใหม่,เมืองเชียงใหม่,พระสิงห์,18.78663,98.98828,3,,, Active , Active , Active ,
CMI,CMI6333,เชียงใหม่,เมืองเชียงใหม่,ศรีภูมิ,18.79187,98.98774,3,,, Active , Active , Active ,
CMI,CMI6335,เชียงใหม่,เมืองเชียงใหม่,วัดเกต,18.79519,99.00304,3,,, Active , Active , Active ,
CMI,CMI6336,เชียงใหม่,เมืองเชียงใหม่,วัดเกต,18.79805,99.00678,3,,, Active , Active , Active ,
CMI,CMI6337,เชียงใหม่,เมืองเชียงใหม่,วัดเกต,18.77067,99.00357,3,,, Active , Active , Active ,
CMI,CMI6338,เชียงใหม่,เมืองเชียงใหม่,หนองหอย,18.75181,99.01646,3,,, Active , Active , Active ,
CMI,CMI6339,เชียงใหม่,เมืองเชียงใหม่,หนองหอย,18.75682,99.01654,3,,, Active , Active , Active ,
CMI,CMI6340,เชียงใหม่,เมืองเชียงใหม่,หนองหอย,18.7551,99.01277,3,,, Active , Active , Active ,
CMI,CMI6341,เชียงใหม่,สารภี,หนองผึ้ง,18.74894,99.02552,3,,, Active , Active , Active ,
CMI,CMI6344,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.79302,98.9542,3,,, Active , Active , Active ,
CMI,CMI6345,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.79424,98.9453,3,,, Active , Active , Active ,
CMI,CMI6346,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.79004,98.96227,3,,, Active , Active , Active ,
CMI,CMI6347,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.80323,98.97571,3,,, Active , Active , Active ,
CMI,CMI6348,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.79808,98.97461,3,,,Active,Active,Active,
CMI,CMI6350,เชียงใหม่,เมืองเชียงใหม่,พระสิงห์,18.78925,98.98247,5,Active,, Active , Active , Active , Active 
CMI,CMI6351,เชียงใหม่,เมืองเชียงใหม่,พระสิงห์,18.78342,98.98438,3,,, Active , Active , Active ,
CMI,CMI6352,เชียงใหม่,เมืองเชียงใหม่,หายยา,18.7782,98.9799,3,,, Active , Active , Active ,
CMI,CMI6353,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,18.77376,98.99484,3,,, Active , Active , Active ,
CMI,CMI6354,เชียงใหม่,เมืองเชียงใหม่,วัดเกต,18.77816,99.00839,3,,, Active , Active , Active ,
CMI,CMI6355,เชียงใหม่,เมืองเชียงใหม่,ช้างคลาน,18.77475,99.00175,3,,, Active , Active , Active ,
CMI,CMI6357,เชียงใหม่,เมืองเชียงใหม่,ท่าศาลา,18.7805,99.03147,3,,, Active , Active , Active ,
CMI,CMI6358,เชียงใหม่,เมืองเชียงใหม่,วัดเกต,18.7964,99.01354,3,,, Active , Active , Active ,
CMI,CMI6359,เชียงใหม่,เมืองเชียงใหม่,วัดเกต,18.79939,99.00976,3,,, Active , Active , Active ,
CMI,CMI6361,เชียงใหม่,เมืองเชียงใหม่,ป่าตัน,18.80932,99.00219,3,,, Active , Active , Active ,
CMI,CMI6362,เชียงใหม่,เมืองเชียงใหม่,ป่าตัน,18.80764,98.99626,3,,, Active , Active , Active ,
CMI,CMI6363,เชียงใหม่,เมืองเชียงใหม่,ป่าตัน,18.81295,98.99271,3,,, Active , Active , Active ,
CMI,CMI6364,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.82429,98.98133,3,,, Active , Active , Active ,
CMI,CMI6365,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.77508,98.97173,3,,, Active , Active , Active ,
CMI,CMI6366,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.81927,98.95096,3,,, Active , Active , Active ,
CMI,CMI6367,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.82547,98.95742,3,,, Active , Active , Active ,
CMI,CMI6368,เชียงใหม่,เมืองเชียงใหม่,ช้างเผือก,18.81119,98.96336,3,,, Active , Active , Active ,
CMI,CMI6370,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.80398,98.9532,3,,, Active , Active , Active ,
CMI,CMI6371,เชียงใหม่,เมืองเชียงใหม่,สุเทพ,18.80197,98.95631,5,Active,, Active , Active , Active , Active 
CMI,CMI6425,เชียงใหม่,เมืองเชียงใหม่,ป่าแดด,18.75026,98.97583,3,,,Active,Active,Active,
CMI,CMI6431,เชียงใหม่,หางดง,หางดง,18.68444,98.9154,3,,, Active , Active , Active ,
CMI,CMI6432,เชียงใหม่,สารภี,หนองแฝก,18.68048,99.01154,2,,, Active , Active ,,
CMI,CMI6434,เชียงใหม่,สารภี,ยางเนิ้ง,18.71741,99.0281,3,,, Active , Active , Active ,
CMI,CMI6436,เชียงใหม่,สารภี,ชมภู,18.71015,99.06111,3,,, Active , Active , Active ,
CMI,CMI6438,เชียงใหม่,สารภี,ไชยสถาน,18.75899,99.03775,3,,, Active , Active , Active ,
CMI,CMI6440,เชียงใหม่,สันกำแพง,แม่ปูคา,18.77842,99.12972,3,,, Active , Active , Active ,
CMI,CMI6442,เชียงใหม่,ดอยสะเก็ด,เชิงดอย,18.86696,99.11261,3,,, Active , Active , Active ,
